NumTotalTrades,PercentInstallTrades,NumRevolvingTradesWBalance,NumInstallTradesWBalance,PercentTradesWBalance,extra:MaxDelq2PublicRecLast12M:is8,extra:MaxDelq2PublicRecLast12M:is9,extra:MaxDelqEver:is1,extra:MaxDelqEver:is9,extra:num-mising,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTradesOpeninLast12M,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumBank2NatlTradesWHighUtilization,extra:mising-7:MSinceMostRecentDelq,extra:mising-7:MSinceMostRecentInqexcl7days,extra:mising-8:MSinceOldestTradeOpen,extra:mising-8:MSinceMostRecentDelq,extra:mising-8:MSinceMostRecentInqexcl7days,extra:mising-8:NetFractionRevolvingBurden,extra:mising-8:NetFractionInstallBurden,extra:mising-8:NumRevolvingTradesWBalance,extra:mising-8:NumInstallTradesWBalance,extra:mising-8:NumBank2NatlTradesWHighUtilization,extra:mising-8:PercentTradesWBalance,extra:mising-9:ExternalRiskEstimate,extra:mising-9:MSinceOldestTradeOpen,extra:mising-9:MSinceMostRecentTradeOpen,extra:mising-9:AverageMInFile,extra:mising-9:NumSatisfactoryTrades,extra:mising-9:NumTrades60Ever2DerogPubRec,extra:mising-9:NumTrades90Ever2DerogPubRec,extra:mising-9:PercentTradesNeverDelq,extra:mising-9:MSinceMostRecentDelq,extra:mising-9:MaxDelq2PublicRecLast12M,extra:mising-9:MaxDelqEver,extra:mising-9:NumTotalTrades,extra:mising-9:NumTradesOpeninLast12M,extra:mising-9:PercentInstallTrades,extra:mising-9:MSinceMostRecentInqexcl7days,extra:mising-9:NumInqLast6M,extra:mising-9:NumInqLast6Mexcl7days,extra:mising-9:NetFractionRevolvingBurden,extra:mising-9:NetFractionInstallBurden,extra:mising-9:NumRevolvingTradesWBalance,extra:mising-9:NumInstallTradesWBalance,extra:mising-9:NumBank2NatlTradesWHighUtilization,extra:mising-9:PercentTradesWBalance,RiskPerformance
33,55,2,4,75,False,False,False,False,1,28,613,380,289,46,1,1,3,91,1.0,2.0,1,24,4,4,23,79,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,50,6,6,100,False,False,False,False,0,31,682,383,325,64,1,0,11,21,1.0,3.0,4,24,4,4,74,100,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
37,43,6,3,82,False,False,False,False,1,23,602,378,312,45,0,0,0,90,0.0,0.0,3,24,2,2,49,98,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14,36,1,1,100,False,False,False,False,0,22,546,380,259,66,2,2,7,3,1.0,2.0,1,21,1,1,27,81,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,36,1,1,67,False,False,False,False,0,22,705,367,334,68,0,0,9,67,1.0,2.0,0,20,4,4,56,79,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17,18,1,-8,22,False,False,False,False,2,10,438,355,226,62,0,0,6,4,1.0,2.0,0,16,0,0,0,-8,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,34,8,2,53,False,False,False,False,2,15,561,362,284,46,0,0,0,90,0.0,0.0,0,10,0,0,33,-8,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,44,7,3,71,False,False,False,False,0,38,663,381,307,42,0,0,7,82,3.0,2.0,5,20,1,1,53,90,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28,11,7,2,60,False,False,False,False,1,9,587,380,311,51,0,0,7,91,2.0,2.0,2,24,1,1,3,37,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,42,2,2,80,False,False,False,False,1,25,603,376,293,56,2,2,0,90,1.0,0.0,1,2,0,0,17,74,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,43,8,3,100,False,False,False,False,0,35,595,379,321,52,0,0,18,80,3.0,2.0,3,24,1,1,47,90,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
25,36,2,3,50,False,False,False,False,1,19,628,382,309,57,1,1,4,39,1.0,5.0,2,24,3,3,64,-8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,-8,50,False,False,False,False,3,21,735,321,318,77,0,0,0,90,0.0,0.0,0,24,1,1,57,-8,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-9,-9,-9,-9,-9,False,False,False,False,23,103,812,392,392,88,-9,-9,109,92,-9.0,-9.0,-9,33,-9,-9,-9,-9,-9,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,11,5,1,75,False,False,False,False,2,25,723,374,344,70,0,0,0,90,0.0,0.0,1,24,1,1,42,-8,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30,33,3,3,43,False,False,False,False,0,26,368,371,245,53,3,1,10,70,1.0,3.0,0,16,0,0,16,31,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,9,10,2,74,False,False,False,False,1,24,678,377,322,48,0,0,0,90,0.0,0.0,3,24,5,5,32,77,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,45,6,3,100,False,False,False,False,1,24,660,378,328,59,0,0,0,90,0.0,0.0,2,24,1,1,43,88,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49,63,4,2,60,False,False,False,False,0,29,608,380,303,33,1,0,2,80,4.0,3.0,3,22,2,2,93,102,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,4,4,-8,38,False,False,False,False,2,17,642,381,314,59,0,0,4,58,1.0,2.0,3,8,0,0,14,-8,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,39,1,3,83,False,False,False,False,1,28,595,374,315,61,1,1,6,50,1.0,2.0,2,24,2,2,0,5,-8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
60,17,6,3,39,False,False,False,False,0,26,450,382,299,20,0,0,3,70,1.0,2.0,6,23,5,4,42,82,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
18,17,1,1,20,False,False,False,False,1,5,589,381,309,64,0,0,0,90,0.0,0.0,3,23,4,4,0,99,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,0,2,-8,25,False,False,False,False,4,2,313,322,256,69,0,0,0,90,0.0,0.0,0,32,0,0,0,-8,0,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,76,2,1,100,False,False,False,False,2,9,639,379,293,45,0,0,0,90,0.0,0.0,2,21,1,1,2,-8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,91,1,4,100,False,False,False,False,0,29,656,375,326,70,4,4,18,48,1.0,6.0,2,17,0,0,64,73,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,60,5,3,80,False,False,False,False,1,11,453,371,278,43,0,0,0,90,0.0,0.0,0,23,3,3,12,63,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,34,6,2,89,False,False,False,False,0,34,649,378,307,44,3,1,18,79,3.0,4.0,3,20,1,1,26,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,36,6,2,44,False,False,False,False,0,27,556,376,305,32,0,0,12,83,3.0,2.0,4,23,2,2,18,48,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,18,5,3,31,False,False,False,False,0,11,459,377,253,14,1,0,5,65,1.0,3.0,3,18,0,0,4,21,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,18,3,1,40,False,False,False,False,1,15,640,379,316,46,0,0,3,42,1.0,2.0,1,20,1,1,16,-8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,18,4,1,50,False,False,False,False,1,17,435,354,253,63,1,1,29,54,1.0,5.0,0,32,0,0,12,31,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,49,3,5,75,False,False,False,False,0,20,418,381,311,44,1,1,5,14,1.0,4.0,6,21,1,1,34,95,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11,18,5,-8,100,False,False,False,False,3,33,408,353,280,71,0,0,27,81,3.0,2.0,0,32,0,0,79,-8,2,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
25,52,5,3,82,False,False,False,False,1,16,666,351,297,55,0,0,0,90,0.0,0.0,0,20,1,1,43,45,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,19,4,1,33,False,False,False,False,2,16,547,381,300,54,0,0,0,90,0.0,0.0,1,21,1,1,34,-8,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,29,4,3,88,False,False,False,False,1,27,542,366,265,52,1,0,7,79,3.0,3.0,0,22,6,6,40,-8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,40,1,1,50,False,False,False,False,3,3,663,359,302,74,0,0,0,90,0.0,0.0,0,32,0,0,2,-8,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,21,2,2,67,False,False,False,False,0,20,648,371,318,39,0,0,2,50,1.0,2.0,0,22,1,1,63,86,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,56,2,1,75,False,False,False,False,1,31,487,362,284,66,0,0,31,83,3.0,2.0,0,14,0,0,26,-8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
42,36,6,3,69,False,False,False,False,1,15,496,380,280,37,0,0,0,90,0.0,0.0,2,23,3,3,33,81,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,24,8,2,63,False,False,False,False,0,32,528,383,288,49,0,0,13,82,3.0,2.0,4,7,0,0,43,47,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
31,45,4,3,88,False,False,False,False,1,14,483,382,302,52,0,0,0,90,0.0,0.0,3,18,0,0,40,69,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,58,4,11,88,False,False,False,False,0,22,643,382,314,39,0,0,4,75,3.0,2.0,4,15,0,0,21,76,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,26,4,2,70,False,False,False,False,1,10,616,380,280,48,0,0,0,90,0.0,0.0,1,20,1,1,19,50,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-9,-9,-9,-9,-9,False,False,False,False,23,103,812,392,392,88,-9,-9,109,92,-9.0,-9.0,-9,33,-9,-9,-9,-9,-9,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
32,31,4,3,50,False,False,False,False,2,12,530,377,280,51,0,0,0,90,0.0,0.0,1,23,1,1,2,-8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,33,2,2,80,False,False,False,False,2,9,641,334,282,73,0,0,0,90,0.0,0.0,0,32,0,0,10,9,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12,25,0,2,60,False,False,False,False,2,3,656,373,294,67,0,0,0,90,0.0,0.0,1,24,2,1,0,24,-8,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,35,5,1,60,False,False,False,False,1,26,581,381,290,47,0,0,3,67,1.0,2.0,1,24,2,2,62,-8,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,43,4,4,80,False,False,False,False,0,16,536,380,310,44,0,0,3,31,1.0,2.0,2,22,2,2,27,91,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-9,-9,-9,-9,-9,False,False,False,False,23,103,812,392,392,88,-9,-9,109,92,-9.0,-9.0,-9,33,-9,-9,-9,-9,-9,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
36,64,3,6,77,False,False,False,False,0,22,571,381,285,46,0,0,3,74,3.0,2.0,3,21,2,2,22,92,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
